status,eligible_for_model_training,purpose,race_key,previous_confidence,historical_episode_status,proposed_episode_id,proposed_meeting_day_number,historical_derivation_confidence,prediction_time_feature_eligibility,prediction_time_evidence,future_schedule_used_for_identity,exception_type,resolution_status,reason_code,evidence_summary
provisional,false,policy_execution_validation,20260512_16_03,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_04,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_05,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_06,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_07,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_08,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_09,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_10,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_11,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_16_12,unresolved,left_censored_without_initial_day,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,schedule_gap_without_official_schedule,structurally_left_censored,fixture_block_starts_after_meeting_day_1,Observed block begins with a later numbered day and contains no local 初日 anchor.
provisional,false,policy_execution_validation,20260512_20_01,unresolved,no_local_anchor,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,remains_unresolved,no_local_initial_day_anchor,No local 初日 anchor can identify the episode start without external schedule evidence.
provisional,false,policy_execution_validation,20260512_20_02,unresolved,no_local_anchor,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,remains_unresolved,no_local_initial_day_anchor,No local 初日 anchor can identify the episode start without external schedule evidence.
provisional,false,policy_execution_validation,20260512_20_03,unresolved,no_local_anchor,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,remains_unresolved,no_local_initial_day_anchor,No local 初日 anchor can identify the episode start without external schedule evidence.
provisional,false,policy_execution_validation,20260512_20_04,unresolved,no_local_anchor,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,remains_unresolved,no_local_initial_day_anchor,No local 初日 anchor can identify the episode start without external schedule evidence.
provisional,false,policy_execution_validation,20260512_20_05,unresolved,no_local_anchor,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,remains_unresolved,no_local_initial_day_anchor,No local 初日 anchor can identify the episode start without external schedule evidence.
provisional,false,policy_execution_validation,20260512_20_06,unresolved,no_local_anchor,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,remains_unresolved,no_local_initial_day_anchor,No local 初日 anchor can identify the episode start without external schedule evidence.
provisional,false,policy_execution_validation,20260512_20_07,unresolved,no_local_anchor,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,remains_unresolved,no_local_initial_day_anchor,No local 初日 anchor can identify the episode start without external schedule evidence.
provisional,false,policy_execution_validation,20260512_20_08,unresolved,no_local_anchor,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,remains_unresolved,no_local_initial_day_anchor,No local 初日 anchor can identify the episode start without external schedule evidence.
provisional,false,policy_execution_validation,20260512_20_09,unresolved,no_local_anchor,,,unresolved,false,No prediction-time feature is materialized by this provisional audit.,false,final_day_without_resolved_prior_anchor,remains_unresolved,no_local_initial_day_anchor,No local 初日 anchor can identify the episode start without external schedule evidence.
